id,data,moeda_origem,moeda_destino,taxa_cambio
4089,2024-11-12,9,1,0.751244
4090,2024-11-12,10,6,0.007373
4091,2024-11-12,15,1,0.005906
4092,2024-11-12,18,1,1.37596
4093,2024-11-13,6,1,5.299799
4094,2024-11-13,5,1,5.593748
4095,2024-11-13,9,1,0.75021
4096,2024-11-13,10,6,0.007368
4097,2024-11-13,15,1,0.005912
4098,2024-11-13,18,1,1.379934
4099,2024-11-14,6,1,5.291886
4100,2024-11-14,5,1,5.583463
4101,2024-11-14,9,1,0.749228
4102,2024-11-14,10,6,0.007363
4103,2024-11-14,15,1,0.00592
4104,2024-11-14,18,1,1.384017
4105,2024-11-15,6,1,5.283622
4106,2024-11-15,5,1,5.573214
4107,2024-11-15,9,1,0.7483
4108,2024-11-15,10,6,0.00736
4109,2024-11-15,15,1,0.005929
4110,2024-11-15,18,1,1.388196
4111,2024-11-16,6,1,5.275035
4112,2024-11-16,5,1,5.563039
4113,2024-11-16,9,1,0.747431
4114,2024-11-16,10,6,0.007358
4115,2024-11-16,15,1,0.005939
4116,2024-11-16,18,1,1.392454
4117,2024-11-17,6,1,5.266157
4118,2024-11-17,5,1,5.552979
4119,2024-11-17,9,1,0.746623
4120,2024-11-17,10,6,0.007358
4121,2024-11-17,15,1,0.00595
4122,2024-11-17,18,1,1.396776
4123,2024-11-18,6,1,5.257018
4124,2024-11-18,5,1,5.543073
4125,2024-11-18,9,1,0.74588
4126,2024-11-18,10,6,0.007358
4127,2024-11-18,15,1,0.005961
4128,2024-11-18,18,1,1.401146
4129,2024-11-19,6,1,5.247651
4130,2024-11-19,5,1,5.533359
4131,2024-11-19,9,1,0.745205
4132,2024-11-19,10,6,0.007359
4133,2024-11-19,15,1,0.005974
4134,2024-11-19,18,1,1.405549
4135,2024-11-20,6,1,5.23809
4136,2024-11-20,5,1,5.523876
4137,2024-11-20,9,1,0.744601
4138,2024-11-20,10,6,0.007362
4139,2024-11-20,15,1,0.005987
4140,2024-11-20,18,1,1.409967
4141,2024-11-21,6,1,5.228369
4142,2024-11-21,5,1,5.514661
4143,2024-11-21,9,1,0.74407
4144,2024-11-21,10,6,0.007366
4145,2024-11-21,15,1,0.006001
4146,2024-11-21,18,1,1.414385
4147,2024-11-22,6,1,5.218523
4148,2024-11-22,5,1,5.50575
4149,2024-11-22,9,1,0.743613
4150,2024-11-22,10,6,0.007371
4151,2024-11-22,15,1,0.006016
4152,2024-11-22,18,1,1.418787
4153,2024-11-23,6,1,5.208588
4154,2024-11-23,5,1,5.497178
4155,2024-11-23,9,1,0.743234
4156,2024-11-23,10,6,0.007377
4157,2024-11-23,15,1,0.006031
4158,2024-11-23,18,1,1.423157
4159,2024-11-24,6,1,5.198599
4160,2024-11-24,5,1,5.48898
4161,2024-11-24,9,1,0.742934
4162,2024-11-24,10,6,0.007384
4163,2024-11-24,15,1,0.006047
4164,2024-11-24,18,1,1.427479
4165,2024-11-25,6,1,5.188593
4166,2024-11-25,5,1,5.481188
4167,2024-11-25,9,1,0.742713
4168,2024-11-25,10,6,0.007392
4169,2024-11-25,15,1,0.006063
4170,2024-11-25,18,1,1.431737
4171,2024-11-26,6,1,5.178605
4172,2024-11-26,5,1,5.473835
4173,2024-11-26,9,1,0.742574
4174,2024-11-26,10,6,0.007401
4175,2024-11-26,15,1,0.00608
4176,2024-11-26,18,1,1.435916
4177,2024-11-27,6,1,5.168673
4178,2024-11-27,5,1,5.466949
4179,2024-11-27,9,1,0.742516
4180,2024-11-27,10,6,0.007411
4181,2024-11-27,15,1,0.006097
4182,2024-11-27,18,1,1.44
4183,2024-11-28,6,1,5.158832
4184,2024-11-28,5,1,5.460559
4185,2024-11-28,9,1,0.74254
4186,2024-11-28,10,6,0.007422
4187,2024-11-28,15,1,0.006115
4188,2024-11-28,18,1,1.443976
4189,2024-11-29,6,1,5.149118
4190,2024-11-29,5,1,5.454693
4191,2024-11-29,9,1,0.742647
4192,2024-11-29,10,6,0.007434
4193,2024-11-29,15,1,0.006132
4194,2024-11-29,18,1,1.447829
4195,2024-11-30,6,1,5.139566
4196,2024-11-30,5,1,5.449374
4197,2024-11-30,9,1,0.742836
4198,2024-11-30,10,6,0.007446
4199,2024-11-30,15,1,0.00615
4200,2024-11-30,18,1,1.451545
4201,2024-12-01,6,1,5.130213
4202,2024-12-01,5,1,5.444625
4203,2024-12-01,9,1,0.743107
4204,2024-12-01,10,6,0.00746
4205,2024-12-01,15,1,0.006168
4206,2024-12-01,18,1,1.455111
4207,2024-12-02,6,1,5.121092
4208,2024-12-02,5,1,5.440469
4209,2024-12-02,9,1,0.743459
4210,2024-12-02,10,6,0.007474
4211,2024-12-02,15,1,0.006186
4212,2024-12-02,18,1,1.458514
4213,2024-12-03,6,1,5.112238
4214,2024-12-03,5,1,5.436922
4215,2024-12-03,9,1,0.743892
4216,2024-12-03,10,6,0.007489
4217,2024-12-03,15,1,0.006204
4218,2024-12-03,18,1,1.461741
4219,2024-12-04,6,1,5.103683
4220,2024-12-04,5,1,5.434003
4221,2024-12-04,9,1,0.744403
4222,2024-12-04,10,6,0.007505
4223,2024-12-04,15,1,0.006222
4224,2024-12-04,18,1,1.464782
4225,2024-12-05,6,1,5.095458
4226,2024-12-05,5,1,5.431726
4227,2024-12-05,9,1,0.744991
4228,2024-12-05,10,6,0.007521
4229,2024-12-05,15,1,0.006239
4230,2024-12-05,18,1,1.467626
4231,2024-12-06,6,1,5.087596
4232,2024-12-06,5,1,5.430103
4233,2024-12-06,9,1,0.745654
4234,2024-12-06,10,6,0.007537
4235,2024-12-06,15,1,0.006257
4236,2024-12-06,18,1,1.470263
4237,2024-12-07,6,1,5.080126
4238,2024-12-07,5,1,5.429143
4239,2024-12-07,9,1,0.746391
4240,2024-12-07,10,6,0.007554
4241,2024-12-07,15,1,0.006274
4242,2024-12-07,18,1,1.472682
4243,2024-12-08,6,1,5.073076
4244,2024-12-08,5,1,5.428856
4245,2024-12-08,9,1,0.747198
4246,2024-12-08,10,6,0.007572
4247,2024-12-08,15,1,0.00629
4248,2024-12-08,18,1,1.474877
4249,2024-12-09,6,1,5.066474
4250,2024-12-09,5,1,5.429246
4251,2024-12-09,9,1,0.748073
4252,2024-12-09,10,6,0.00759
4253,2024-12-09,15,1,0.006307
4254,2024-12-09,18,1,1.476838
4255,2024-12-10,6,1,5.060345
4256,2024-12-10,5,1,5.430316
4257,2024-12-10,9,1,0.749014
4258,2024-12-10,10,6,0.007607
4259,2024-12-10,15,1,0.006322
4260,2024-12-10,18,1,1.478559
4261,2024-12-11,6,1,5.054712
4262,2024-12-11,5,1,5.432067
4263,2024-12-11,9,1,0.750017
4264,2024-12-11,10,6,0.007626
4265,2024-12-11,15,1,0.006337
4266,2024-12-11,18,1,1.480035
4267,2024-12-12,6,1,5.049599
4268,2024-12-12,5,1,5.434497
4269,2024-12-12,9,1,0.751078
4270,2024-12-12,10,6,0.007644
4271,2024-12-12,15,1,0.006352
4272,2024-12-12,18,1,1.48126
4273,2024-12-13,6,1,5.045026
4274,2024-12-13,5,1,5.437602
4275,2024-12-13,9,1,0.752194
4276,2024-12-13,10,6,0.007662
4277,2024-12-13,15,1,0.006366
4278,2024-12-13,18,1,1.48223
4279,2024-12-14,6,1,5.041012
4280,2024-12-14,5,1,5.441375
4281,2024-12-14,9,1,0.753362
4282,2024-12-14,10,6,0.00768
4283,2024-12-14,15,1,0.006379
4284,2024-12-14,18,1,1.482941
4285,2024-12-15,6,1,5.037574
4286,2024-12-15,5,1,5.445808
4287,2024-12-15,9,1,0.754576
4288,2024-12-15,10,6,0.007699
4289,2024-12-15,15,1,0.006391
4290,2024-12-15,18,1,1.483392
4291,2024-12-16,6,1,5.034727
4292,2024-12-16,5,1,5.450889
4293,2024-12-16,9,1,0.755834
4294,2024-12-16,10,6,0.007717
4295,2024-12-16,15,1,0.006402
4296,2024-12-16,18,1,1.483581
4297,2024-12-17,6,1,5.032484
4298,2024-12-17,5,1,5.456605
4299,2024-12-17,9,1,0.757131
4300,2024-12-17,10,6,0.007734
4301,2024-12-17,15,1,0.006413
4302,2024-12-17,18,1,1.483507
4303,2024-12-18,6,1,5.030855
4304,2024-12-18,5,1,5.46294
4305,2024-12-18,9,1,0.758461
4306,2024-12-18,10,6,0.007752
4307,2024-12-18,15,1,0.006422
4308,2024-12-18,18,1,1.483172
4309,2024-12-19,6,1,5.029851
4310,2024-12-19,5,1,5.469877
4311,2024-12-19,9,1,0.759822
4312,2024-12-19,10,6,0.007769
4313,2024-12-19,15,1,0.006431
4314,2024-12-19,18,1,1.482576
4315,2024-12-20,6,1,5.029478
4316,2024-12-20,5,1,5.477395
4317,2024-12-20,9,1,0.761207
4318,2024-12-20,10,6,0.007785
4319,2024-12-20,15,1,0.006439
4320,2024-12-20,18,1,1.481722
4321,2024-12-21,6,1,5.02974
4322,2024-12-21,5,1,5.485471
4323,2024-12-21,9,1,0.762612
4324,2024-12-21,10,6,0.007802
4325,2024-12-21,15,1,0.006445
4326,2024-12-21,18,1,1.480613
4327,2024-12-22,6,1,5.03064
4328,2024-12-22,5,1,5.494083
4329,2024-12-22,9,1,0.764033
4330,2024-12-22,10,6,0.007817
4331,2024-12-22,15,1,0.006451
4332,2024-12-22,18,1,1.479254
4333,2024-12-23,6,1,5.032179
4334,2024-12-23,5,1,5.503204
4335,2024-12-23,9,1,0.765464
4336,2024-12-23,10,6,0.007832
4337,2024-12-23,15,1,0.006455
4338,2024-12-23,18,1,1.477649
4339,2024-12-24,6,1,5.034355
4340,2024-12-24,5,1,5.512806
4341,2024-12-24,9,1,0.766899
4342,2024-12-24,10,6,0.007846
4343,2024-12-24,15,1,0.006458
4344,2024-12-24,18,1,1.475806
4345,2024-12-25,6,1,5.037163
4346,2024-12-25,5,1,5.52286
4347,2024-12-25,9,1,0.768335
4348,2024-12-25,10,6,0.00786
4349,2024-12-25,15,1,0.00646
4350,2024-12-25,18,1,1.47373
4351,2024-12-26,6,1,5.040599
4352,2024-12-26,5,1,5.533334
4353,2024-12-26,9,1,0.769767
4354,2024-12-26,10,6,0.007872
4355,2024-12-26,15,1,0.006461
4356,2024-12-26,18,1,1.47143
4357,2024-12-27,6,1,5.044653
4358,2024-12-27,5,1,5.544196
4359,2024-12-27,9,1,0.771188
4360,2024-12-27,10,6,0.007884
4361,2024-12-27,15,1,0.006461
4362,2024-12-27,18,1,1.468913
4363,2024-12-28,6,1,5.049315
4364,2024-12-28,5,1,5.555412
4365,2024-12-28,9,1,0.772594
4366,2024-12-28,10,6,0.007895
4367,2024-12-28,15,1,0.00646
4368,2024-12-28,18,1,1.466191
4369,2024-12-29,6,1,5.054573
4370,2024-12-29,5,1,5.566946
4371,2024-12-29,9,1,0.77398
4372,2024-12-29,10,6,0.007905
4373,2024-12-29,15,1,0.006457
4374,2024-12-29,18,1,1.463271
4375,2024-12-30,6,1,5.060413
4376,2024-12-30,5,1,5.578761
4377,2024-12-30,9,1,0.775341
4378,2024-12-30,10,6,0.007914
4379,2024-12-30,15,1,0.006453
4380,2024-12-30,18,1,1.460167
4381,2024-12-31,6,1,5.066819
4382,2024-12-31,5,1,5.590821
4383,2024-12-31,9,1,0.776672
4384,2024-12-31,10,6,0.007922
4385,2024-12-31,15,1,0.006448
4386,2024-12-31,18,1,1.456888
4387,2025-01-01,6,1,5.073771
4388,2025-01-01,5,1,5.603087
4389,2025-01-01,9,1,0.777968
4390,2025-01-01,10,6,0.007929
4391,2025-01-01,15,1,0.006443
4392,2025-01-01,18,1,1.453448
4393,2025-01-02,6,1,5.08125
4394,2025-01-02,5,1,5.615519
4395,2025-01-02,9,1,0.779226
4396,2025-01-02,10,6,0.007934
4397,2025-01-02,15,1,0.006435
4398,2025-01-02,18,1,1.449858
4399,2025-01-03,6,1,5.089234
4400,2025-01-03,5,1,5.628077
4401,2025-01-03,9,1,0.780439
4402,2025-01-03,10,6,0.007939
4403,2025-01-03,15,1,0.006427
4404,2025-01-03,18,1,1.446133
4405,2025-01-04,6,1,5.097699
4406,2025-01-04,5,1,5.640721
4407,2025-01-04,9,1,0.781604
4408,2025-01-04,10,6,0.007943
4409,2025-01-04,15,1,0.006418
4410,2025-01-04,18,1,1.442285
4411,2025-01-05,6,1,5.10662
4412,2025-01-05,5,1,5.65341
4413,2025-01-05,9,1,0.782716
4414,2025-01-05,10,6,0.007945
4415,2025-01-05,15,1,0.006408
4416,2025-01-05,18,1,1.43833
4417,2025-01-06,6,1,5.11597
4418,2025-01-06,5,1,5.666104
4419,2025-01-06,9,1,0.783772
4420,2025-01-06,10,6,0.007946
4421,2025-01-06,15,1,0.006396
4422,2025-01-06,18,1,1.434283
4423,2025-01-07,6,1,5.125721
4424,2025-01-07,5,1,5.678759
4425,2025-01-07,9,1,0.784768
4426,2025-01-07,10,6,0.007946
4427,2025-01-07,15,1,0.006384
4428,2025-01-07,18,1,1.430157
4429,2025-01-08,6,1,5.135843
4430,2025-01-08,5,1,5.691337
4431,2025-01-08,9,1,0.785699
4432,2025-01-08,10,6,0.007945
4433,2025-01-08,15,1,0.006371
4434,2025-01-08,18,1,1.425968
4435,2025-01-09,6,1,5.146305
4436,2025-01-09,5,1,5.703795
4437,2025-01-09,9,1,0.786562
4438,2025-01-09,10,6,0.007942
4439,2025-01-09,15,1,0.006356
4440,2025-01-09,18,1,1.421733
4441,2025-01-10,6,1,5.157075
4442,2025-01-10,5,1,5.716093
4443,2025-01-10,9,1,0.787355
4444,2025-01-10,10,6,0.007939
4445,2025-01-10,15,1,0.006341
4446,2025-01-10,18,1,1.417466
4447,2025-01-11,6,1,5.168119
4448,2025-01-11,5,1,5.728191
4449,2025-01-11,9,1,0.788073
4450,2025-01-11,10,6,0.007934
4451,2025-01-11,15,1,0.006326
4452,2025-01-11,18,1,1.413185
4453,2025-01-12,6,1,5.179404
4454,2025-01-12,5,1,5.74005
4455,2025-01-12,9,1,0.788715
4456,2025-01-12,10,6,0.007928
4457,2025-01-12,15,1,0.006309
4458,2025-01-12,18,1,1.408904
4459,2025-01-13,6,1,5.190895
4460,2025-01-13,5,1,5.751629
4461,2025-01-13,9,1,0.789277
4462,2025-01-13,10,6,0.00792
4463,2025-01-13,15,1,0.006292
4464,2025-01-13,18,1,1.404639
4465,2025-01-14,6,1,5.202556
4466,2025-01-14,5,1,5.762893
4467,2025-01-14,9,1,0.789758
4468,2025-01-14,10,6,0.007912
4469,2025-01-14,15,1,0.006274
4470,2025-01-14,18,1,1.400408
4471,2025-01-15,6,1,5.21435
4472,2025-01-15,5,1,5.773803
4473,2025-01-15,9,1,0.790155
4474,2025-01-15,10,6,0.007902
4475,2025-01-15,15,1,0.006255
4476,2025-01-15,18,1,1.396225
4477,2025-01-16,6,1,5.226241
4478,2025-01-16,5,1,5.784323
4479,2025-01-16,9,1,0.790467
4480,2025-01-16,10,6,0.007892
4481,2025-01-16,15,1,0.006236
4482,2025-01-16,18,1,1.392107
4483,2025-01-17,6,1,5.238192
4484,2025-01-17,5,1,5.79442
4485,2025-01-17,9,1,0.790692
4486,2025-01-17,10,6,0.00788
4487,2025-01-17,15,1,0.006217
4488,2025-01-17,18,1,1.38807
4489,2025-01-18,6,1,5.250166
4490,2025-01-18,5,1,5.804059
4491,2025-01-18,9,1,0.790829
4492,2025-01-18,10,6,0.007867
4493,2025-01-18,15,1,0.006197
4494,2025-01-18,18,1,1.384127
4495,2025-01-19,6,1,5.262125
4496,2025-01-19,5,1,5.81321
4497,2025-01-19,9,1,0.790877
4498,2025-01-19,10,6,0.007853
4499,2025-01-19,15,1,0.006177
4500,2025-01-19,18,1,1.380295
4501,2025-01-20,6,1,5.274031
4502,2025-01-20,5,1,5.821842
4503,2025-01-20,9,1,0.790836
4504,2025-01-20,10,6,0.007839
4505,2025-01-20,15,1,0.006156
4506,2025-01-20,18,1,1.376589
4507,2025-01-21,6,1,5.285849
4508,2025-01-21,5,1,5.829926
4509,2025-01-21,9,1,0.790705
4510,2025-01-21,10,6,0.007823
4511,2025-01-21,15,1,0.006136
4512,2025-01-21,18,1,1.373022
4513,2025-01-22,6,1,5.29754
4514,2025-01-22,5,1,5.837437
4515,2025-01-22,9,1,0.790485
4516,2025-01-22,10,6,0.007806
4517,2025-01-22,15,1,0.006115
4518,2025-01-22,18,1,1.369608
4519,2025-01-23,6,1,5.309069
4520,2025-01-23,5,1,5.844348
4521,2025-01-23,9,1,0.790176
4522,2025-01-23,10,6,0.007789
4523,2025-01-23,15,1,0.006094
4524,2025-01-23,18,1,1.366361
4525,2025-01-24,6,1,5.320399
4526,2025-01-24,5,1,5.850638
4527,2025-01-24,9,1,0.789778
4528,2025-01-24,10,6,0.007771
4529,2025-01-24,15,1,0.006073
4530,2025-01-24,18,1,1.363294
4531,2025-01-25,6,1,5.331495
4532,2025-01-25,5,1,5.856286
4533,2025-01-25,9,1,0.789292
4534,2025-01-25,10,6,0.007752
4535,2025-01-25,15,1,0.006053
4536,2025-01-25,18,1,1.360418
4537,2025-01-26,6,1,5.342323
4538,2025-01-26,5,1,5.861273
4539,2025-01-26,9,1,0.78872
4540,2025-01-26,10,6,0.007732
4541,2025-01-26,15,1,0.006032
4542,2025-01-26,18,1,1.357745
4543,2025-01-27,6,1,5.35285
4544,2025-01-27,5,1,5.865582
4545,2025-01-27,9,1,0.788063
4546,2025-01-27,10,6,0.007712
4547,2025-01-27,15,1,0.006012
4548,2025-01-27,18,1,1.355286
4549,2025-01-28,6,1,5.363042
4550,2025-01-28,5,1,5.8692
4551,2025-01-28,9,1,0.787324
4552,2025-01-28,10,6,0.007691
4553,2025-01-28,15,1,0.005992
4554,2025-01-28,18,1,1.353052
4555,2025-01-29,6,1,5.372868
4556,2025-01-29,5,1,5.872114
4557,2025-01-29,9,1,0.786503
4558,2025-01-29,10,6,0.00767
4559,2025-01-29,15,1,0.005972
4560,2025-01-29,18,1,1.35105
4561,2025-01-30,6,1,5.382299
4562,2025-01-30,5,1,5.874315
4563,2025-01-30,9,1,0.785603
4564,2025-01-30,10,6,0.007648
4565,2025-01-30,15,1,0.005953
4566,2025-01-30,18,1,1.349291
4567,2025-01-31,6,1,5.391304
4568,2025-01-31,5,1,5.875796
4569,2025-01-31,9,1,0.784628
4570,2025-01-31,10,6,0.007626
4571,2025-01-31,15,1,0.005935
4572,2025-01-31,18,1,1.347782
4573,2025-02-01,6,1,5.399858
4574,2025-02-01,5,1,5.876552
4575,2025-02-01,9,1,0.78358
4576,2025-02-01,10,6,0.007604
4577,2025-02-01,15,1,0.005917
4578,2025-02-01,18,1,1.346529
4579,2025-02-02,6,1,5.407933
4580,2025-02-02,5,1,5.87658
4581,2025-02-02,9,1,0.782461
4582,2025-02-02,10,6,0.007581
4583,2025-02-02,15,1,0.005899
4584,2025-02-02,18,1,1.345539
4585,2025-02-03,6,1,5.415506
4586,2025-02-03,5,1,5.875881
4587,2025-02-03,9,1,0.781277
4588,2025-02-03,10,6,0.007559
4589,2025-02-03,15,1,0.005883
4590,2025-02-03,18,1,1.344817
4591,2025-02-04,6,1,5.422555
4592,2025-02-04,5,1,5.874456
4593,2025-02-04,9,1,0.780029
4594,2025-02-04,10,6,0.007536
4595,2025-02-04,15,1,0.005867
4596,2025-02-04,18,1,1.344366
4597,2025-02-05,6,1,5.429057
4598,2025-02-05,5,1,5.872311
4599,2025-02-05,9,1,0.778722
4600,2025-02-05,10,6,0.007513
4601,2025-02-05,15,1,0.005852
4602,2025-02-05,18,1,1.344192
4603,2025-02-06,6,1,5.434995
4604,2025-02-06,5,1,5.869453
4605,2025-02-06,9,1,0.77736
4606,2025-02-06,10,6,0.007491
4607,2025-02-06,15,1,0.005837
4608,2025-02-06,18,1,1.344295
4609,2025-02-07,6,1,5.440351
4610,2025-02-07,5,1,5.865891
4611,2025-02-07,9,1,0.775947
4612,2025-02-07,10,6,0.007468
4613,2025-02-07,15,1,0.005824
4614,2025-02-07,18,1,1.344677
4615,2025-02-08,6,1,5.44511
4616,2025-02-08,5,1,5.861637
4617,2025-02-08,9,1,0.774487
4618,2025-02-08,10,6,0.007446
4619,2025-02-08,15,1,0.005812
4620,2025-02-08,18,1,1.345338
4621,2025-02-09,6,1,5.44926
4622,2025-02-09,5,1,5.856705
4623,2025-02-09,9,1,0.772986
4624,2025-02-09,10,6,0.007424
4625,2025-02-09,15,1,0.0058
4626,2025-02-09,18,1,1.346279
4627,2025-02-10,6,1,5.452788
4628,2025-02-10,5,1,5.851113
4629,2025-02-10,9,1,0.771446
4630,2025-02-10,10,6,0.007402
4631,2025-02-10,15,1,0.00579
4632,2025-02-10,18,1,1.347498
4633,2025-02-11,6,1,5.455686
4634,2025-02-11,5,1,5.844877
4635,2025-02-11,9,1,0.769875
4636,2025-02-11,10,6,0.007381
4637,2025-02-11,15,1,0.005781
4638,2025-02-11,18,1,1.348991
4639,2025-02-12,6,1,5.457948
4640,2025-02-12,5,1,5.83802
4641,2025-02-12,9,1,0.768275
4642,2025-02-12,10,6,0.007361
4643,2025-02-12,15,1,0.005773
4644,2025-02-12,18,1,1.350756
4645,2025-02-13,6,1,5.459569
4646,2025-02-13,5,1,5.830563
4647,2025-02-13,9,1,0.766653
4648,2025-02-13,10,6,0.007341
4649,2025-02-13,15,1,0.005766
4650,2025-02-13,18,1,1.352789
4651,2025-02-14,6,1,5.460545
4652,2025-02-14,5,1,5.822532
4653,2025-02-14,9,1,0.765013
4654,2025-02-14,10,6,0.007321
4655,2025-02-14,15,1,0.00576
4656,2025-02-14,18,1,1.355084
4657,2025-02-15,6,1,5.460877
4658,2025-02-15,5,1,5.813953
4659,2025-02-15,9,1,0.76336
4660,2025-02-15,10,6,0.007302
4661,2025-02-15,15,1,0.005756
4662,2025-02-15,18,1,1.357635
4663,2025-02-16,6,1,5.460567
4664,2025-02-16,5,1,5.804855
4665,2025-02-16,9,1,0.7617
4666,2025-02-16,10,6,0.007285
4667,2025-02-16,15,1,0.005753
4668,2025-02-16,18,1,1.360436
4669,2025-02-17,6,1,5.459618
4670,2025-02-17,5,1,5.795267
4671,2025-02-17,9,1,0.760038
4672,2025-02-17,10,6,0.007267
4673,2025-02-17,15,1,0.005751
4674,2025-02-17,18,1,1.363477
4675,2025-02-18,6,1,5.458037
4676,2025-02-18,5,1,5.785222
4677,2025-02-18,9,1,0.758379
4678,2025-02-18,10,6,0.007251
4679,2025-02-18,15,1,0.00575
4680,2025-02-18,18,1,1.366752
4681,2025-02-19,6,1,5.455832
4682,2025-02-19,5,1,5.774752
4683,2025-02-19,9,1,0.756728
4684,2025-02-19,10,6,0.007236
4685,2025-02-19,15,1,0.00575
4686,2025-02-19,18,1,1.370249
4687,2025-02-20,6,1,5.453013
4688,2025-02-20,5,1,5.763892
4689,2025-02-20,9,1,0.75509
4690,2025-02-20,10,6,0.007221
4691,2025-02-20,15,1,0.005752
4692,2025-02-20,18,1,1.373959
4693,2025-02-21,6,1,5.449592
4694,2025-02-21,5,1,5.752678
4695,2025-02-21,9,1,0.75347
4696,2025-02-21,10,6,0.007208
4697,2025-02-21,15,1,0.005755
4698,2025-02-21,18,1,1.37787
4699,2025-02-22,6,1,5.445584
4700,2025-02-22,5,1,5.741147
4701,2025-02-22,9,1,0.751874
4702,2025-02-22,10,6,0.007196
4703,2025-02-22,15,1,0.00576
4704,2025-02-22,18,1,1.381972
4705,2025-02-23,6,1,5.441006
4706,2025-02-23,5,1,5.729336
4707,2025-02-23,9,1,0.750307
4708,2025-02-23,10,6,0.007184
4709,2025-02-23,15,1,0.005765
4710,2025-02-23,18,1,1.386251
4711,2025-02-24,6,1,5.435875
4712,2025-02-24,5,1,5.717285
4713,2025-02-24,9,1,0.748772
4714,2025-02-24,10,6,0.007174
4715,2025-02-24,15,1,0.005772
4716,2025-02-24,18,1,1.390694
4717,2025-02-25,6,1,5.430212
4718,2025-02-25,5,1,5.705033
4719,2025-02-25,9,1,0.747276
4720,2025-02-25,10,6,0.007165
4721,2025-02-25,15,1,0.00578
4722,2025-02-25,18,1,1.395289
4723,2025-02-26,6,1,5.424038
4724,2025-02-26,5,1,5.69262
4725,2025-02-26,9,1,0.745822
4726,2025-02-26,10,6,0.007158
4727,2025-02-26,15,1,0.005789
4728,2025-02-26,18,1,1.40002
4729,2025-02-27,6,1,5.417377
4730,2025-02-27,5,1,5.680087
4731,2025-02-27,9,1,0.744415
4732,2025-02-27,10,6,0.007151
4733,2025-02-27,15,1,0.0058
4734,2025-02-27,18,1,1.404874
4735,2025-02-28,6,1,5.410254
4736,2025-02-28,5,1,5.667474
4737,2025-02-28,9,1,0.74306
4738,2025-02-28,10,6,0.007146
4739,2025-02-28,15,1,0.005811
4740,2025-02-28,18,1,1.409835
4741,2025-03-01,6,1,5.402696
4742,2025-03-01,5,1,5.654824
4743,2025-03-01,9,1,0.74176
4744,2025-03-01,10,6,0.007142
4745,2025-03-01,15,1,0.005824
4746,2025-03-01,18,1,1.414888
4747,2025-03-02,6,1,5.39473
4748,2025-03-02,5,1,5.642176
4749,2025-03-02,9,1,0.740519
4750,2025-03-02,10,6,0.007139
4751,2025-03-02,15,1,0.005837
4752,2025-03-02,18,1,1.420016
4753,2025-03-03,6,1,5.386387
4754,2025-03-03,5,1,5.629573
4755,2025-03-03,9,1,0.739342
4756,2025-03-03,10,6,0.007138
4757,2025-03-03,15,1,0.005852
4758,2025-03-03,18,1,1.425205
4759,2025-03-04,6,1,5.377696
4760,2025-03-04,5,1,5.617054
4761,2025-03-04,9,1,0.738231
4762,2025-03-04,10,6,0.007137
4763,2025-03-04,15,1,0.005868
4764,2025-03-04,18,1,1.430437
4765,2025-03-05,6,1,5.36869
4766,2025-03-05,5,1,5.604661
4767,2025-03-05,9,1,0.73719
4768,2025-03-05,10,6,0.007138
4769,2025-03-05,15,1,0.005884
4770,2025-03-05,18,1,1.435697
4771,2025-03-06,6,1,5.359401
4772,2025-03-06,5,1,5.592433
4773,2025-03-06,9,1,0.736223
4774,2025-03-06,10,6,0.007141
4775,2025-03-06,15,1,0.005902
4776,2025-03-06,18,1,1.440968
4777,2025-03-07,6,1,5.349862
4778,2025-03-07,5,1,5.58041
4779,2025-03-07,9,1,0.735331
4780,2025-03-07,10,6,0.007144
4781,2025-03-07,15,1,0.00592
4782,2025-03-07,18,1,1.446233
4783,2025-03-08,6,1,5.340109
4784,2025-03-08,5,1,5.56863
4785,2025-03-08,9,1,0.734517
4786,2025-03-08,10,6,0.007149
4787,2025-03-08,15,1,0.005939
4788,2025-03-08,18,1,1.451475
4789,2025-03-09,6,1,5.330176
4790,2025-03-09,5,1,5.55713
4791,2025-03-09,9,1,0.733784
4792,2025-03-09,10,6,0.007155
4793,2025-03-09,15,1,0.005959
4794,2025-03-09,18,1,1.456679
4795,2025-03-10,6,1,5.320099
4796,2025-03-10,5,1,5.545948
4797,2025-03-10,9,1,0.733134
4798,2025-03-10,10,6,0.007162
4799,2025-03-10,15,1,0.005979
4800,2025-03-10,18,1,1.461827
4801,2025-03-11,6,1,5.309913
4802,2025-03-11,5,1,5.535118
4803,2025-03-11,9,1,0.732568
4804,2025-03-11,10,6,0.007171
4805,2025-03-11,15,1,0.006
4806,2025-03-11,18,1,1.466904
4807,2025-03-12,6,1,5.299656
4808,2025-03-12,5,1,5.524675
4809,2025-03-12,9,1,0.732088
4810,2025-03-12,10,6,0.00718
4811,2025-03-12,15,1,0.006021
4812,2025-03-12,18,1,1.471894
4813,2025-03-13,6,1,5.289363
4814,2025-03-13,5,1,5.514652
4815,2025-03-13,9,1,0.731694
4816,2025-03-13,10,6,0.007191
4817,2025-03-13,15,1,0.006043
4818,2025-03-13,18,1,1.47678
4819,2025-03-14,6,1,5.279071
4820,2025-03-14,5,1,5.505079
4821,2025-03-14,9,1,0.731389
4822,2025-03-14,10,6,0.007203
4823,2025-03-14,15,1,0.006065
