id,tipo_id,pais_origem,pais_destino,produto_id,valor_monetario,quantidade,transporte_id,cambio_id
6446,5,17,24,9,21580.98,1065,2,3224
6447,6,22,35,12,22491.15,831,3,3225
6448,1,27,6,15,23402.32,597,4,3226
6449,2,32,17,18,24313.49,363,5,3227
6450,3,37,28,21,25224.66,129,6,3228
6451,4,2,39,24,26135.83,1895,1,3223
6452,5,7,10,27,27046.0,1661,2,3224
6453,6,12,21,30,27957.17,1427,3,3225
6454,1,17,32,33,28868.34,1193,4,3226
6455,2,22,3,36,29779.51,959,5,3227
6456,3,27,14,39,30690.68,725,6,3228
6457,5,15,20,11,20706.94,1320,1,3229
6458,6,20,31,14,21617.11,1093,2,3230
6459,1,25,2,17,22528.28,866,3,3231
6460,2,30,13,20,23439.45,639,4,3232
6461,3,35,24,23,24350.62,412,5,3233
6462,4,40,35,26,25261.79,185,6,3234
6463,5,5,6,29,26172.96,1958,1,3229
6464,6,10,17,32,27083.13,1731,2,3230
6465,1,15,28,35,27994.3,1504,3,3231
6466,2,20,39,38,28905.47,1277,4,3232
6467,3,25,10,1,29816.64,1050,5,3233
6468,4,30,21,4,30727.81,823,6,3234
6469,6,18,27,16,20743.07,1341,1,3235
6470,1,23,38,19,21654.24,1121,2,3236
6471,2,28,9,22,22565.41,901,3,3237
6472,3,33,20,25,23476.58,681,4,3238
6473,4,38,31,28,24387.75,461,5,3239
6474,5,3,2,31,25298.92,241,6,3240
6475,6,8,13,34,26209.09,21,1,3235
6476,1,13,24,37,27120.26,1801,2,3236
6477,2,18,35,40,28031.43,1581,3,3237
6478,3,23,6,3,28942.6,1361,4,3238
6479,4,28,17,6,29853.77,1141,5,3239
6480,5,33,28,9,30764.94,921,6,3240
6481,1,21,34,21,20780.2,1362,1,3241
6482,2,26,5,24,21691.37,1149,2,3242
6483,3,31,16,27,22602.54,936,3,3243
6484,4,36,27,30,23513.71,723,4,3244
6485,5,1,38,33,24424.88,510,5,3245
6486,6,6,9,36,25335.05,297,6,3246
6487,1,11,20,39,26246.22,84,1,3241
6488,2,16,31,2,27157.39,1871,2,3242
6489,3,21,2,5,28068.56,1658,3,3243
6490,4,26,13,8,28979.73,1445,4,3244
6491,5,31,24,11,29890.9,1232,5,3245
6492,6,36,35,14,30801.07,1019,6,3246
6493,2,24,1,26,20817.33,1383,1,3247
6494,3,29,12,29,21728.5,1177,2,3248
6495,4,34,23,32,22639.67,971,3,3249
6496,5,39,34,35,23550.84,765,4,3250
6497,6,4,5,38,24461.01,559,5,3251
6498,1,9,16,1,25372.18,353,6,3252
6499,2,14,27,4,26283.35,147,1,3247
6500,3,19,38,7,27194.52,1941,2,3248
6501,4,24,9,10,28105.69,1735,3,3249
6502,5,29,20,13,29016.86,1529,4,3250
6503,6,34,31,16,29927.03,1323,5,3251
6504,1,39,2,19,30838.2,1117,6,3252
6505,3,27,8,31,20854.46,1404,1,3253
6506,4,32,19,34,21765.63,1205,2,3254
6507,5,37,30,37,22676.8,1006,3,3255
6508,6,2,1,40,23587.97,807,4,3256
6509,1,7,12,3,24498.14,608,5,3257
6510,2,12,23,6,25409.31,409,6,3258
6511,3,17,34,9,26320.48,210,1,3253
6512,4,22,5,12,27231.65,11,2,3254
6513,5,27,16,15,28142.82,1812,3,3255
6514,6,32,27,18,29053.99,1613,4,3256
6515,1,37,38,21,29964.16,1414,5,3257
6516,2,2,9,24,30875.33,1215,6,3258
6517,4,30,15,36,20891.59,1425,1,3259
6518,5,35,26,39,21802.76,1233,2,3260
6519,6,40,37,2,22713.93,1041,3,3261
6520,1,5,8,5,23624.1,849,4,3262
6521,2,10,19,8,24535.27,657,5,3263
6522,3,15,30,11,25446.44,465,6,3264
6523,4,20,1,14,26357.61,273,1,3259
6524,5,25,12,17,27268.78,81,2,3260
6525,6,30,23,20,28179.95,1889,3,3261
6526,1,35,34,23,29090.12,1697,4,3262
6527,2,40,5,26,30001.29,1505,5,3263
6528,3,5,16,29,30912.46,1313,6,3264
6529,5,33,22,1,20928.72,1446,1,3265
6530,6,38,33,4,21839.89,1261,2,3266
6531,1,3,4,7,22750.06,1076,3,3267
6532,2,8,15,10,23661.23,891,4,3268
6533,3,13,26,13,24572.4,706,5,3269
6534,4,18,37,16,25483.57,521,6,3270
6535,5,23,8,19,26394.74,336,1,3265
6536,6,28,19,22,27305.91,151,2,3266
6537,1,33,30,25,28216.08,1966,3,3267
6538,2,38,1,28,29127.25,1781,4,3268
6539,3,3,12,31,30038.42,1596,5,3269
6540,4,8,23,34,30949.59,1411,6,3270
6541,6,36,29,6,20965.85,1467,1,3271
6542,1,1,40,9,21876.02,1289,2,3272
6543,2,6,11,12,22787.19,1111,3,3273
6544,3,11,22,15,23698.36,933,4,3274
6545,4,16,33,18,24609.53,755,5,3275
6546,5,21,4,21,25520.7,577,6,3276
6547,6,26,15,24,26431.87,399,1,3271
6548,1,31,26,27,27342.04,221,2,3272
6549,2,36,37,30,28253.21,43,3,3273
6550,3,1,8,33,29164.38,1865,4,3274
6551,4,6,19,36,30075.55,1687,5,3275
6552,5,11,30,39,30986.72,1509,6,3276
6553,1,39,36,11,21002.98,1488,1,3277
6554,2,4,7,14,21913.15,1317,2,3278
6555,3,9,18,17,22824.32,1146,3,3279
6556,4,14,29,20,23735.49,975,4,3280
6557,5,19,40,23,24646.66,804,5,3281
6558,6,24,11,26,25557.83,633,6,3282
6559,1,29,22,29,26468.0,462,1,3277
6560,2,34,33,32,27379.17,291,2,3278
6561,3,39,4,35,28290.34,120,3,3279
6562,4,4,15,38,29201.51,1949,4,3280
6563,5,9,26,1,30112.68,1778,5,3281
6564,6,14,37,4,31023.85,1607,6,3282
6565,2,2,3,16,21039.11,1509,1,3283
6566,3,7,14,19,21950.28,1345,2,3284
6567,4,12,25,22,22861.45,1181,3,3285
6568,5,17,36,25,23772.62,1017,4,3286
6569,6,22,7,28,24683.79,853,5,3287
6570,1,27,18,31,25594.96,689,6,3288
6571,2,32,29,34,26505.13,525,1,3283
6572,3,37,40,37,27416.3,361,2,3284
6573,4,2,11,40,28327.47,197,3,3285
6574,5,7,22,3,29238.64,33,4,3286
6575,6,12,33,6,30149.81,1869,5,3287
6576,1,17,4,9,31060.98,1705,6,3288
6577,3,5,10,21,21076.24,1530,1,3289
6578,4,10,21,24,21987.41,1373,2,3290
6579,5,15,32,27,22898.58,1216,3,3291
6580,6,20,3,30,23809.75,1059,4,3292
6581,1,25,14,33,24720.92,902,5,3293
6582,2,30,25,36,25631.09,745,6,3294
6583,3,35,36,39,26542.26,588,1,3289
6584,4,40,7,2,27453.43,431,2,3290
6585,5,5,18,5,28364.6,274,3,3291
6586,6,10,29,8,29275.77,117,4,3292
6587,1,15,40,11,30186.94,1960,5,3293
6588,2,20,11,14,31097.11,1803,6,3294
6589,4,8,17,26,21113.37,1551,1,3295
6590,5,13,28,29,22024.54,1401,2,3296
6591,6,18,39,32,22935.71,1251,3,3297
6592,1,23,10,35,23846.88,1101,4,3298
6593,2,28,21,38,24757.05,951,5,3299
6594,3,33,32,1,25668.22,801,6,3300
6595,4,38,3,4,26579.39,651,1,3295
6596,5,3,14,7,27490.56,501,2,3296
6597,6,8,25,10,28401.73,351,3,3297
6598,1,13,36,13,29312.9,201,4,3298
6599,2,18,7,16,30223.07,51,5,3299
6600,3,23,18,19,31134.24,1901,6,3300
6601,5,11,24,31,21150.5,1572,1,3301
6602,6,16,35,34,22061.67,1429,2,3302
6603,1,21,6,37,22972.84,1286,3,3303
6604,2,26,17,40,23883.01,1143,4,3304
6605,3,31,28,3,24794.18,1000,5,3305
6606,4,36,39,6,25705.35,857,6,3306
6607,5,1,10,9,26616.52,714,1,3301
6608,6,6,21,12,27527.69,571,2,3302
6609,1,11,32,15,28438.86,428,3,3303
6610,2,16,3,18,29349.03,285,4,3304
6611,3,21,14,21,30260.2,142,5,3305
6612,4,26,25,24,31171.37,1999,6,3306
6613,6,14,31,36,21187.63,1593,1,3307
6614,1,19,2,39,22098.8,1457,2,3308
6615,2,24,13,2,23009.97,1321,3,3309
6616,3,29,24,5,23920.14,1185,4,3310
6617,4,34,35,8,24831.31,1049,5,3311
6618,5,39,6,11,25742.48,913,6,3312
6619,6,4,17,14,26653.65,777,1,3307
6620,1,9,28,17,27564.82,641,2,3308
6621,2,14,39,20,28475.99,505,3,3309
6622,3,19,10,23,29386.16,369,4,3310
6623,4,24,21,26,30297.33,233,5,3311
6624,5,29,32,29,31208.5,97,6,3312
6625,1,17,38,1,21224.76,1614,1,3313
6626,2,22,9,4,22135.93,1485,2,3314
6627,3,27,20,7,23046.1,1356,3,3315
6628,4,32,31,10,23957.27,1227,4,3316
6629,5,37,2,13,24868.44,1098,5,3317
6630,6,2,13,16,25779.61,969,6,3318
6631,1,7,24,19,26690.78,840,1,3313
6632,2,12,35,22,27601.95,711,2,3314
6633,3,17,6,25,28512.12,582,3,3315
6634,4,22,17,28,29423.29,453,4,3316
6635,5,27,28,31,30334.46,324,5,3317
6636,6,32,39,34,31245.63,195,6,3318
6637,2,20,5,6,21261.89,1635,1,3319
6638,3,25,16,9,22172.06,1513,2,3320
6639,4,30,27,12,23083.23,1391,3,3321
6640,5,35,38,15,23994.4,1269,4,3322
6641,6,40,9,18,24905.57,1147,5,3323
6642,1,5,20,21,25816.74,1025,6,3324
6643,2,10,31,24,26727.91,903,1,3319
6644,3,15,2,27,27638.08,781,2,3320
6645,4,20,13,30,28549.25,659,3,3321
6646,5,25,24,33,29460.42,537,4,3322
6647,6,30,35,36,30371.59,415,5,3323
6648,1,35,6,39,31282.76,293,6,3324
6649,3,23,12,11,21298.02,1656,1,3325
6650,4,28,23,14,22209.19,1541,2,3326
6651,5,33,34,17,23120.36,1426,3,3327
6652,6,38,5,20,24031.53,1311,4,3328
6653,1,3,16,23,24942.7,1196,5,3329
6654,2,8,27,26,25853.87,1081,6,3330
6655,3,13,38,29,26764.04,966,1,3325
6656,4,18,9,32,27675.21,851,2,3326
6657,5,23,20,35,28586.38,736,3,3327
6658,6,28,31,38,29497.55,621,4,3328
6659,1,33,2,1,30408.72,506,5,3329
6660,2,38,13,4,31319.89,391,6,3330
6661,4,26,19,16,21335.15,1677,1,3331
6662,5,31,30,19,22246.32,1569,2,3332
6663,6,36,1,22,23157.49,1461,3,3333
6664,1,1,12,25,24068.66,1353,4,3334
6665,2,6,23,28,24979.83,1245,5,3335
6666,3,11,34,31,25890.0,1137,6,3336
6667,4,16,5,34,26801.17,1029,1,3331
6668,5,21,16,37,27712.34,921,2,3332
6669,6,26,27,40,28623.51,813,3,3333
6670,1,31,38,3,29534.68,705,4,3334
6671,2,36,9,6,30445.85,597,5,3335
6672,3,1,20,9,31356.02,489,6,3336
6673,5,29,26,21,21372.28,1698,1,3337
6674,6,34,37,24,22283.45,1597,2,3338
6675,1,39,8,27,23194.62,1496,3,3339
6676,2,4,19,30,24105.79,1395,4,3340
6677,3,9,30,33,25016.96,1294,5,3341
6678,4,14,1,36,25927.13,1193,6,3342
6679,5,19,12,39,26838.3,1092,1,3337
6680,6,24,23,2,27749.47,991,2,3338
6681,1,29,34,5,28660.64,890,3,3339
6682,2,34,5,8,29571.81,789,4,3340
6683,3,39,16,11,30482.98,688,5,3341
6684,4,4,27,14,31393.15,587,6,3342
6685,6,32,33,26,21409.41,1719,1,3343
6686,1,37,4,29,22320.58,1625,2,3344
6687,2,2,15,32,23231.75,1531,3,3345
6688,3,7,26,35,24142.92,1437,4,3346
6689,4,12,37,38,25053.09,1343,5,3347
6690,5,17,8,1,25964.26,1249,6,3348
6691,6,22,19,4,26875.43,1155,1,3343
6692,1,27,30,7,27786.6,1061,2,3344
6693,2,32,1,10,28697.77,967,3,3345
6694,3,37,12,13,29608.94,873,4,3346
6695,4,2,23,16,30519.11,779,5,3347
6696,5,7,34,19,31430.28,685,6,3348
6697,1,35,40,31,21446.54,1740,1,3349
6698,2,40,11,34,22357.71,1653,2,3350
6699,3,5,22,37,23268.88,1566,3,3351
6700,4,10,33,40,24179.05,1479,4,3352
6701,5,15,4,3,25090.22,1392,5,3353
6702,6,20,15,6,26001.39,1305,6,3354
6703,1,25,26,9,26912.56,1218,1,3349
6704,2,30,37,12,27823.73,1131,2,3350
6705,3,35,8,15,28734.9,1044,3,3351
6706,4,40,19,18,29645.07,957,4,3352
6707,5,5,30,21,30556.24,870,5,3353
6708,6,10,1,24,31467.41,783,6,3354
6709,2,38,7,36,21483.67,1761,1,3355
6710,3,3,18,39,22394.84,1681,2,3356
6711,4,8,29,2,23305.01,1601,3,3357
6712,5,13,40,5,24216.18,1521,4,3358
6713,6,18,11,8,25127.35,1441,5,3359
6714,1,23,22,11,26038.52,1361,6,3360
6715,2,28,33,14,26949.69,1281,1,3355
6716,3,33,4,17,27860.86,1201,2,3356
6717,4,38,15,20,28771.03,1121,3,3357
6718,5,3,26,23,29682.2,1041,4,3358
6719,6,8,37,26,30593.37,961,5,3359
6720,1,13,8,29,31504.54,881,6,3360
6721,3,1,14,1,21520.8,1782,1,3361
6722,4,6,25,4,22431.97,1709,2,3362
6723,5,11,36,7,23342.14,1636,3,3363
6724,6,16,7,10,24253.31,1563,4,3364
6725,1,21,18,13,25164.48,1490,5,3365
6726,2,26,29,16,26075.65,1417,6,3366
6727,3,31,40,19,26986.82,1344,1,3361
6728,4,36,11,22,27897.99,1271,2,3362
6729,5,1,22,25,28808.16,1198,3,3363
6730,6,6,33,28,29719.33,1125,4,3364
6731,1,11,4,31,30630.5,1052,5,3365
6732,2,16,15,34,31541.67,979,6,3366
6733,4,4,21,6,21557.93,1803,1,3367
6734,5,9,32,9,22468.1,1737,2,3368
6735,6,14,3,12,23379.27,1671,3,3369
6736,1,19,14,15,24290.44,1605,4,3370
6737,2,24,25,18,25201.61,1539,5,3371
6738,3,29,36,21,26112.78,1473,6,3372
6739,4,34,7,24,27023.95,1407,1,3367
6740,5,39,18,27,27934.12,1341,2,3368
6741,6,4,29,30,28845.29,1275,3,3369
6742,1,9,40,33,29756.46,1209,4,3370
6743,2,14,11,36,30667.63,1143,5,3371
6744,3,19,22,39,31578.8,1077,6,3372
6745,5,7,28,11,21594.06,1824,1,3373
6746,6,12,39,14,22505.23,1765,2,3374
6747,1,17,10,17,23416.4,1706,3,3375
6748,2,22,21,20,24327.57,1647,4,3376
6749,3,27,32,23,25238.74,1588,5,3377
6750,4,32,3,26,26149.91,1529,6,3378
6751,5,37,14,29,27060.08,1470,1,3373
6752,6,2,25,32,27971.25,1411,2,3374
6753,1,7,36,35,28882.42,1352,3,3375
6754,2,12,7,38,29793.59,1293,4,3376
6755,3,17,18,1,30704.76,1234,5,3377
6756,4,22,29,4,31615.93,1175,6,3378
6757,6,10,35,16,21631.19,1845,1,3379
6758,1,15,6,19,22542.36,1793,2,3380
6759,2,20,17,22,23453.53,1741,3,3381
6760,3,25,28,25,24364.7,1689,4,3382
6761,4,30,39,28,25275.87,1637,5,3383
6762,5,35,10,31,26186.04,1585,6,3384
6763,6,40,21,34,27097.21,1533,1,3379
6764,1,5,32,37,28008.38,1481,2,3380
6765,2,10,3,40,28919.55,1429,3,3381
6766,3,15,14,3,29830.72,1377,4,3382
6767,4,20,25,6,30741.89,1325,5,3383
6768,5,25,36,9,31652.06,1273,6,3384
6769,1,13,2,21,21668.32,1866,1,3385
6770,2,18,13,24,22579.49,1821,2,3386
6771,3,23,24,27,23490.66,1776,3,3387
6772,4,28,35,30,24401.83,1731,4,3388
6773,5,33,6,33,25312.0,1686,5,3389
6774,6,38,17,36,26223.17,1641,6,3390
6775,1,3,28,39,27134.34,1596,1,3385
6776,2,8,39,2,28045.51,1551,2,3386
6777,3,13,10,5,28956.68,1506,3,3387
6778,4,18,21,8,29867.85,1461,4,3388
6779,5,23,32,11,30778.02,1416,5,3389
6780,6,28,3,14,31689.19,1371,6,3390
6781,2,16,9,26,21705.45,1887,1,3391
6782,3,21,20,29,22616.62,1849,2,3392
6783,4,26,31,32,23527.79,1811,3,3393
6784,5,31,2,35,24438.96,1773,4,3394
6785,6,36,13,38,25349.13,1735,5,3395
6786,1,1,24,1,26260.3,1697,6,3396
6787,2,6,35,4,27171.47,1659,1,3391
6788,3,11,6,7,28082.64,1621,2,3392
6789,4,16,17,10,28993.81,1583,3,3393
6790,5,21,28,13,29904.98,1545,4,3394
6791,6,26,39,16,30815.15,1507,5,3395
6792,1,31,10,19,31726.32,1469,6,3396
6793,3,19,16,31,21742.58,1908,1,3397
6794,4,24,27,34,22653.75,1877,2,3398
6795,5,29,38,37,23564.92,1846,3,3399
6796,6,34,9,40,24475.09,1815,4,3400
6797,1,39,20,3,25386.26,1784,5,3401
6798,2,4,31,6,26297.43,1753,6,3402
6799,3,9,2,9,27208.6,1722,1,3397
6800,4,14,13,12,28119.77,1691,2,3398
6801,5,19,24,15,29030.94,1660,3,3399
6802,6,24,35,18,29941.11,1629,4,3400
6803,1,29,6,21,30852.28,1598,5,3401
6804,2,34,17,24,31763.45,1567,6,3402
6805,4,22,23,36,21779.71,1929,1,3403
6806,5,27,34,39,22690.88,1905,2,3404
6807,6,32,5,2,23601.05,1881,3,3405
6808,1,37,16,5,24512.22,1857,4,3406
6809,2,2,27,8,25423.39,1833,5,3407
6810,3,7,38,11,26334.56,1809,6,3408
6811,4,12,9,14,27245.73,1785,1,3403
6812,5,17,20,17,28156.9,1761,2,3404
6813,6,22,31,20,29067.07,1737,3,3405
6814,1,27,2,23,29978.24,1713,4,3406
6815,2,32,13,26,30889.41,1689,5,3407
6816,3,37,24,29,31800.58,1665,6,3408
6817,5,25,30,1,21816.84,1950,1,3409
6818,6,30,1,4,22727.01,1933,2,3410
6819,1,35,12,7,23638.18,1916,3,3411
6820,2,40,23,10,24549.35,1899,4,3412
6821,3,5,34,13,25460.52,1882,5,3413
6822,4,10,5,16,26371.69,1865,6,3414
6823,5,15,16,19,27282.86,1848,1,3409
6824,6,20,27,22,28193.03,1831,2,3410
6825,1,25,38,25,29104.2,1814,3,3411
6826,2,30,9,28,30015.37,1797,4,3412
6827,3,35,20,31,30926.54,1780,5,3413
6828,4,40,31,34,31837.71,1763,6,3414
6829,6,28,37,6,21853.97,1971,1,3415
6830,1,33,8,9,22764.14,1961,2,3416
6831,2,38,19,12,23675.31,1951,3,3417
6832,3,3,30,15,24586.48,1941,4,3418
6833,4,8,1,18,25497.65,1931,5,3419
6834,5,13,12,21,26408.82,1921,6,3420
6835,6,18,23,24,27319.99,1911,1,3415
6836,1,23,34,27,28230.16,1901,2,3416
6837,2,28,5,30,29141.33,1891,3,3417
6838,3,33,16,33,30052.5,1881,4,3418
6839,4,38,27,36,30963.67,1871,5,3419
6840,5,3,38,39,31874.84,1861,6,3420
6841,1,31,4,11,21890.1,1992,1,3421
6842,2,36,15,14,22801.27,1989,2,3422
6843,3,1,26,17,23712.44,1986,3,3423
6844,4,6,37,20,24623.61,1983,4,3424
6845,5,11,8,23,25534.78,1980,5,3425
6846,6,16,19,26,26445.95,1977,6,3426
6847,1,21,30,29,27356.12,1974,1,3421
6848,2,26,1,32,28267.29,1971,2,3422
6849,3,31,12,35,29178.46,1968,3,3423
6850,4,36,23,38,30089.63,1965,4,3424
6851,5,1,34,1,31000.8,1962,5,3425
6852,6,6,5,4,31911.97,1959,6,3426
6853,2,34,11,16,21927.23,13,1,3427
6854,3,39,22,19,22838.4,17,2,3428
6855,4,4,33,22,23749.57,21,3,3429
6856,5,9,4,25,24660.74,25,4,3430
6857,6,14,15,28,25571.91,29,5,3431
6858,1,19,26,31,26482.08,33,6,3432
6859,2,24,37,34,27393.25,37,1,3427
6860,3,29,8,37,28304.42,41,2,3428
6861,4,34,19,40,29215.59,45,3,3429
6862,5,39,30,3,30126.76,49,4,3430
6863,6,4,1,6,31037.93,53,5,3431
6864,1,9,12,9,31948.1,57,6,3432
6865,3,37,18,21,21964.36,34,1,3433
6866,4,2,29,24,22875.53,45,2,3434
6867,5,7,40,27,23786.7,56,3,3435
6868,6,12,11,30,24697.87,67,4,3436
6869,1,17,22,33,25608.04,78,5,3437
6870,2,22,33,36,26519.21,89,6,3438
6871,3,27,4,39,27430.38,100,1,3433
6872,4,32,15,2,28341.55,111,2,3434
6873,5,37,26,5,29252.72,122,3,3435
6874,6,2,37,8,30163.89,133,4,3436
6875,1,7,8,11,31074.06,144,5,3437
6876,2,12,19,14,31985.23,155,6,3438
6877,4,40,25,26,22001.49,55,1,3439
6878,5,5,36,29,22912.66,73,2,3440
6879,6,10,7,32,23823.83,91,3,3441
6880,1,15,18,35,24734.0,109,4,3442
6881,2,20,29,38,25645.17,127,5,3443
6882,3,25,40,1,26556.34,145,6,3444
6883,4,30,11,4,27467.51,163,1,3439
6884,5,35,22,7,28378.68,181,2,3440
6885,6,40,33,10,29289.85,199,3,3441
6886,1,5,4,13,30200.02,217,4,3442
6887,2,10,15,16,31111.19,235,5,3443
6888,3,15,26,19,32022.36,253,6,3444
6889,5,3,32,31,22038.62,76,1,3445
6890,6,8,3,34,22949.79,101,2,3446
6891,1,13,14,37,23860.96,126,3,3447
6892,2,18,25,40,24771.13,151,4,3448
6893,3,23,36,3,25682.3,176,5,3449
6894,4,28,7,6,26593.47,201,6,3450
6895,5,33,18,9,27504.64,226,1,3445
6896,6,38,29,12,28415.81,251,2,3446
6897,1,3,40,15,29326.98,276,3,3447
6898,2,8,11,18,30237.15,301,4,3448
6899,3,13,22,21,31148.32,326,5,3449
6900,4,18,33,24,32059.49,351,6,3450
6901,6,6,39,36,22075.75,97,1,3451
6902,1,11,10,39,22986.92,129,2,3452
6903,2,16,21,2,23897.09,161,3,3453
6904,3,21,32,5,24808.26,193,4,3454
6905,4,26,3,8,25719.43,225,5,3455
6906,5,31,14,11,26630.6,257,6,3456
6907,6,36,25,14,27541.77,289,1,3451
6908,1,1,36,17,28452.94,321,2,3452
6909,2,6,7,20,29363.11,353,3,3453
6910,3,11,18,23,30274.28,385,4,3454
6911,4,16,29,26,31185.45,417,5,3455
6912,5,21,40,29,32096.62,449,6,3456
6913,1,9,6,1,22112.88,118,1,3457
6914,2,14,17,4,23023.05,157,2,3458
6915,3,19,28,7,23934.22,196,3,3459
6916,4,24,39,10,24845.39,235,4,3460
6917,5,29,10,13,25756.56,274,5,3461
6918,6,34,21,16,26667.73,313,6,3462
6919,1,39,32,19,27578.9,352,1,3457
6920,2,4,3,22,28489.07,391,2,3458
6921,3,9,14,25,29400.24,430,3,3459
6922,4,14,25,28,30311.41,469,4,3460
6923,5,19,36,31,31222.58,508,5,3461
6924,6,24,7,34,32133.75,547,6,3462
6925,2,12,13,6,22149.01,139,1,3463
6926,3,17,24,9,23060.18,185,2,3464
6927,4,22,35,12,23971.35,231,3,3465
6928,5,27,6,15,24882.52,277,4,3466
6929,6,32,17,18,25793.69,323,5,3467
6930,1,37,28,21,26704.86,369,6,3468
6931,2,2,39,24,27615.03,415,1,3463
6932,3,7,10,27,28526.2,461,2,3464
6933,4,12,21,30,29437.37,507,3,3465
6934,5,17,32,33,30348.54,553,4,3466
6935,6,22,3,36,31259.71,599,5,3467
6936,1,27,14,39,32170.88,645,6,3468
6937,3,15,20,11,22186.14,160,1,3469
6938,4,20,31,14,23097.31,213,2,3470
6939,5,25,2,17,24008.48,266,3,3471
6940,6,30,13,20,24919.65,319,4,3472
6941,1,35,24,23,25830.82,372,5,3473
6942,2,40,35,26,26741.99,425,6,3474
6943,3,5,6,29,27652.16,478,1,3469
6944,4,10,17,32,28563.33,531,2,3470
6945,5,15,28,35,29474.5,584,3,3471
6946,6,20,39,38,30385.67,637,4,3472
6947,1,25,10,1,31296.84,690,5,3473
6948,2,30,21,4,32207.01,743,6,3474
6949,4,18,27,16,22223.27,181,1,3475
6950,5,23,38,19,23134.44,241,2,3476
6951,6,28,9,22,24045.61,301,3,3477
6952,1,33,20,25,24956.78,361,4,3478
6953,2,38,31,28,25867.95,421,5,3479
6954,3,3,2,31,26778.12,481,6,3480
6955,4,8,13,34,27689.29,541,1,3475
6956,5,13,24,37,28600.46,601,2,3476
6957,6,18,35,40,29511.63,661,3,3477
6958,1,23,6,3,30422.8,721,4,3478
6959,2,28,17,6,31333.97,781,5,3479
6960,3,33,28,9,32244.14,841,6,3480
6961,5,21,34,21,22260.4,202,1,3481
6962,6,26,5,24,23171.57,269,2,3482
6963,1,31,16,27,24082.74,336,3,3483
6964,2,36,27,30,24993.91,403,4,3484
6965,3,1,38,33,25904.08,470,5,3485
6966,4,6,9,36,26815.25,537,6,3486
6967,5,11,20,39,27726.42,604,1,3481
6968,6,16,31,2,28637.59,671,2,3482
6969,1,21,2,5,29548.76,738,3,3483
6970,2,26,13,8,30459.93,805,4,3484
6971,3,31,24,11,31370.1,872,5,3485
6972,4,36,35,14,32281.27,939,6,3486
6973,6,24,1,26,22297.53,223,1,3487
6974,1,29,12,29,23208.7,297,2,3488
6975,2,34,23,32,24119.87,371,3,3489
6976,3,39,34,35,25030.04,445,4,3490
6977,4,4,5,38,25941.21,519,5,3491
6978,5,9,16,1,26852.38,593,6,3492
6979,6,14,27,4,27763.55,667,1,3487
6980,1,19,38,7,28674.72,741,2,3488
6981,2,24,9,10,29585.89,815,3,3489
6982,3,29,20,13,30496.06,889,4,3490
6983,4,34,31,16,31407.23,963,5,3491
6984,5,39,2,19,32318.4,1037,6,3492
6985,1,27,8,31,22334.66,244,1,3493
6986,2,32,19,34,23245.83,325,2,3494
6987,3,37,30,37,24156.0,406,3,3495
6988,4,2,1,40,25067.17,487,4,3496
6989,5,7,12,3,25978.34,568,5,3497
6990,6,12,23,6,26889.51,649,6,3498
6991,1,17,34,9,27800.68,730,1,3493
6992,2,22,5,12,28711.85,811,2,3494
6993,3,27,16,15,29622.02,892,3,3495
6994,4,32,27,18,30533.19,973,4,3496
6995,5,37,38,21,31444.36,1054,5,3497
6996,6,2,9,24,32355.53,1135,6,3498
6997,2,30,15,36,22371.79,265,1,3499
6998,3,35,26,39,23282.96,353,2,3500
6999,4,40,37,2,24193.13,441,3,3501
7000,5,5,8,5,25104.3,529,4,3502
7001,6,10,19,8,26015.47,617,5,3503
7002,1,15,30,11,26926.64,705,6,3504
7003,2,20,1,14,27837.81,793,1,3499
7004,3,25,12,17,28748.98,881,2,3500
7005,4,30,23,20,29659.15,969,3,3501
7006,5,35,34,23,30570.32,1057,4,3502
7007,6,40,5,26,31481.49,1145,5,3503
7008,1,5,16,29,32392.66,1233,6,3504
7009,3,33,22,1,22408.92,286,1,3505
7010,4,38,33,4,23319.09,381,2,3506
7011,5,3,4,7,24230.26,476,3,3507
7012,6,8,15,10,25141.43,571,4,3508
7013,1,13,26,13,26052.6,666,5,3509
7014,2,18,37,16,26963.77,761,6,3510
7015,3,23,8,19,27874.94,856,1,3505
7016,4,28,19,22,28785.11,951,2,3506
7017,5,33,30,25,29696.28,1046,3,3507
7018,6,38,1,28,30607.45,1141,4,3508
7019,1,3,12,31,31518.62,1236,5,3509
7020,2,8,23,34,32429.79,1331,6,3510
7021,4,36,29,6,22445.05,307,1,3511
7022,5,1,40,9,23356.22,409,2,3512
7023,6,6,11,12,24267.39,511,3,3513
7024,1,11,22,15,25178.56,613,4,3514
7025,2,16,33,18,26089.73,715,5,3515
7026,3,21,4,21,27000.9,817,6,3516
7027,4,26,15,24,27911.07,919,1,3511
7028,5,31,26,27,28822.24,1021,2,3512
7029,6,36,37,30,29733.41,1123,3,3513
7030,1,1,8,33,30644.58,1225,4,3514
7031,2,6,19,36,31555.75,1327,5,3515
7032,3,11,30,39,32466.92,1429,6,3516
7033,5,39,36,11,22482.18,328,1,3517
7034,6,4,7,14,23393.35,437,2,3518
7035,1,9,18,17,24304.52,546,3,3519
7036,2,14,29,20,25215.69,655,4,3520
7037,3,19,40,23,26126.86,764,5,3521
7038,4,24,11,26,27037.03,873,6,3522
